date,symbol,setup_type,score,close,stop_loss,target,reasons,created_at
2026-07-01,BAJAJHLDNG.NS,pullback_sma50,8,10719.0,9996.64,11802.54,"Uptrend (above rising SMA50), RSI in healthy zone, Volume spike (>1.5x avg), Near 20-day high, Pullback to SMA50 (6d after golden cross), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:33:22.449583
2026-07-02,PIDILITIND.NS,momentum,8,1605.4,1548.96,1690.06,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:33:52.362985
2026-07-02,CHOLAFIN.NS,momentum,8,1788.5,1702.82,1917.02,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:33:52.363722
2026-07-02,INDIGO.NS,momentum,8,5444.0,5198.81,5811.78,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:33:52.364319
2026-07-02,BAJFINANCE.NS,momentum,8,1018.4,971.68,1088.48,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Open-Low Same (conviction buy), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:33:52.364903
2026-07-02,LODHA.NS,momentum,8,1006.2,947.43,1094.36,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:33:52.365472
2026-07-03,ZYDUSLIFE.NS,momentum_breakout,10,1140.6,1092.1,1213.35,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Momentum Breakout (VCP + volume spike), Open-Low Same (conviction buy), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:19.963257
2026-07-03,LODHA.NS,momentum,9,1057.0,994.46,1150.81,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Open-Low Same (conviction buy), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:19.963963
2026-07-03,BOSCHLTD.NS,momentum,8,41895.0,39871.29,44930.57,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:19.964578
2026-07-03,CHOLAFIN.NS,momentum,8,1789.8,1705.22,1916.67,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:19.965183
2026-07-03,BAJFINANCE.NS,momentum,8,1031.4,984.82,1101.27,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:19.965787
2026-07-03,CIPLA.NS,momentum,8,1458.2,1404.44,1538.84,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:19.966382
2026-07-03,SUNPHARMA.NS,momentum,8,1899.82,1840.89,1988.22,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout",2026-07-08T21:34:19.966973
2026-07-06,CHOLAFIN.NS,momentum_breakout,12,1850.5,1762.25,1982.88,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Momentum Breakout (VCP + volume spike), Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:48.892074
2026-07-06,ZYDUSLIFE.NS,momentum_breakout,10,1147.9,1099.97,1219.8,"Uptrend (above rising SMA50), MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Momentum Breakout (VCP + volume spike), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:48.892751
2026-07-06,HDFCBANK.NS,momentum_breakout,10,829.85,800.23,874.28,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Momentum Breakout (VCP + volume spike), Open-Low Same (conviction buy), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:48.893375
2026-07-06,BAJFINANCE.NS,momentum,8,1029.1,983.65,1097.27,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:48.893979
2026-07-06,ICICIBANK.NS,momentum,8,1426.9,1379.19,1498.47,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:48.894578
2026-07-06,ASIANPAINT.NS,macd_crossover,8,2754.9,2626.73,2947.15,"Uptrend (above rising SMA50), RSI in healthy zone, MACD bullish crossover, Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20)",2026-07-08T21:34:48.895170
2026-07-06,LODHA.NS,momentum,8,1095.9,1030.74,1193.64,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:34:48.895749
2026-07-07,ETERNAL.NS,momentum,9,289.4,274.46,311.81,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout",2026-07-08T21:35:15.784853
2026-07-07,BAJFINANCE.NS,momentum,8,1042.5,996.16,1112.01,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:35:15.785448
2026-07-07,SHREECEM.NS,momentum,8,26710.0,25575.67,28411.5,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:35:15.785972
2026-07-07,TITAN.NS,momentum_breakout,8,4604.2,4413.62,4890.07,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:35:15.786484
2026-07-07,SBILIFE.NS,momentum_breakout,8,1832.3,1761.11,1939.09,"RSI in healthy zone, Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Open-Low Same (conviction buy), Outperforming index, Inside Bar breakout",2026-07-08T21:35:15.786975
2026-07-08,TORNTPHARM.NS,momentum_breakout,9,4866.4,4663.94,5170.09,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Momentum Breakout (VCP + volume spike), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:35:43.439360
2026-07-08,ZYDUSLIFE.NS,macd_crossover,8,1148.0,1085.28,1242.08,"Uptrend (above rising SMA50), MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:35:43.440240
2026-07-08,LODHA.NS,momentum,8,1115.1,1046.15,1218.52,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index, NR7 narrow-range breakout",2026-07-08T21:35:43.440971
2026-07-08,ADANIENSOL.NS,macd_crossover,8,1655.5,1516.55,1863.93,"Uptrend (above rising SMA50), MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-08T21:35:43.441653
2026-07-10,AXISBANK.NS,pullback_sma50,9,1323.7,1265.56,1410.91,"Uptrend (above rising SMA50), RSI in healthy zone, Recent SMA50/SMA100 bullish crossover, Pullback to SMA50 (2d after golden cross), Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Bollinger Band lower support pullback",2026-07-10T12:40:14.836651
2026-07-10,HDFCBANK.NS,momentum,8,824.95,794.51,870.61,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout",2026-07-10T12:40:14.837625
2026-07-10,INDIGO.NS,momentum,8,5312.0,5056.23,5695.66,"Uptrend (above rising SMA50), RSI in healthy zone, ADX greater than 25, Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout",2026-07-10T12:40:14.838566
2026-07-10,SHREECEM.NS,momentum,8,26615.0,25464.63,28340.56,"Uptrend (above rising SMA50), RSI in healthy zone, Near 20-day high, ADX greater than 25, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout",2026-07-10T12:40:14.839513
2026-07-10,BAJAJHLDNG.NS,momentum,8,10654.0,10107.9,11473.15,"Uptrend (above rising SMA50), RSI in healthy zone, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout, EMA 21 support pullback, Hammer candlestick at key support",2026-07-10T12:40:14.840464
2026-07-10,INDHOTEL.NS,macd_crossover,8,752.3,713.32,810.77,"Uptrend (above rising SMA50), MACD bullish crossover, Near 20-day high, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout",2026-07-10T12:40:14.841431
2026-07-10,HAL.NS,macd_crossover,8,4506.8,4265.05,4869.42,"Uptrend (above rising SMA50), RSI in healthy zone, MACD bullish crossover, Near 20-day high, Open-Low Same (conviction buy), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout",2026-07-10T12:40:14.842355
2026-07-13,BAJAJHLDNG.NS,pullback_sma50,9,10752.0,9898.19,12032.72,"Uptrend (above rising SMA50), RSI in healthy zone, Volume spike (>1.5x avg), Pullback to SMA50 (14d after golden cross), Open-Low Same (conviction buy), Weekly trend aligned (above Weekly EMA20), Outperforming index, Bollinger Band lower support pullback",2026-07-13T12:44:28.214549
2026-07-13,DIVISLAB.NS,momentum,8,6938.5,6653.92,7365.37,"Uptrend (above rising SMA50), RSI in healthy zone, Near 20-day high, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout, NR7 narrow-range breakout",2026-07-13T12:44:28.215617
2026-07-13,BAJAJ-AUTO.NS,momentum_breakout,8,10381.0,9936.47,11047.8,"Uptrend (above rising SMA50), RSI in healthy zone, Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-13T12:44:28.216561
2026-07-13,TVSMOTOR.NS,momentum,8,3676.9,3496.87,3946.94,"Uptrend (above rising SMA50), RSI in healthy zone, Near 20-day high, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, NR7 narrow-range breakout, EMA 21 support pullback",2026-07-13T12:44:28.217536
2026-07-14,ADANIENSOL.NS,momentum,9,1690.3,1575.6,1862.35,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout, NR7 narrow-range breakout",2026-07-14T11:52:22.212602
2026-07-14,ADANIGREEN.NS,momentum_breakout,9,1604.5,1498.4,1763.65,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Momentum Breakout (VCP + volume spike), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-14T11:52:22.213365
2026-07-14,DIVISLAB.NS,momentum_breakout,9,7188.5,6881.46,7649.06,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Momentum Breakout (VCP + volume spike), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-14T11:52:22.214050
2026-07-14,BHARTIARTL.NS,pullback_sma50,9,1936.5,1803.61,2135.84,"Uptrend (above rising SMA50), RSI in healthy zone, Near 20-day high, Recent SMA50/SMA100 bullish crossover, Pullback to SMA50 (0d after golden cross), Open-Low Same (conviction buy), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-14T11:52:22.214747
2026-07-14,SUNPHARMA.NS,momentum,8,1942.6,1877.77,2039.84,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-14T11:52:22.215420
2026-07-14,CIPLA.NS,momentum,8,1438.1,1383.47,1520.04,"Uptrend (above rising SMA50), RSI in healthy zone, ADX greater than 25, Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, EMA 21 support pullback",2026-07-14T11:52:22.216152
2026-07-15,HYUNDAI.NS,momentum_breakout,9,2002.9,1898.03,2160.21,"Uptrend (above rising SMA50), RSI in healthy zone, MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Outperforming index, Inside Bar breakout",2026-07-15T11:56:43.543633
2026-07-15,ICICIBANK.NS,momentum,8,1416.2,1366.76,1490.36,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout, Upcoming Earnings (NSE Calendar: Financial Results on 2026-07-18)",2026-07-15T11:56:43.544206
2026-07-15,APOLLOHOSP.NS,macd_crossover,8,8934.0,8581.48,9462.78,"Uptrend (above rising SMA50), MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-15T11:56:43.544681
2026-07-15,TITAN.NS,momentum,8,4579.4,4405.43,4840.35,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-15T11:56:43.545146
2026-07-15,GAIL.NS,momentum,8,173.15,166.11,183.71,"Uptrend (above rising SMA50), RSI in healthy zone, Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Inside Bar breakout, NR7 narrow-range breakout, EMA 21 support pullback",2026-07-15T11:56:43.545580
2026-07-16,TITAN.NS,momentum,9,4625.8,4451.48,4887.28,"Uptrend (above rising SMA50), Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Strong RSI momentum, Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, NR7 narrow-range breakout",2026-07-16T11:58:55.108435
2026-07-16,SHREECEM.NS,momentum_breakout,9,27000.0,25882.2,28676.7,"Uptrend (above rising SMA50), RSI in healthy zone, Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-16T11:58:55.109013
2026-07-16,MARUTI.NS,pullback_sma50,9,13783.0,13005.7,14948.95,"Uptrend (above rising SMA50), RSI in healthy zone, Recent SMA50/SMA100 bullish crossover, Pullback to SMA50 (1d after golden cross), Open-Low Same (conviction buy), Volume contracting (low selling pressure), NR7 narrow-range breakout, EMA 21 support pullback",2026-07-16T11:58:55.109583
2026-07-16,EICHERMOT.NS,pullback_sma50,9,7418.5,7046.18,7976.98,"Uptrend (above rising SMA50), RSI in healthy zone, Recent SMA50/SMA100 bullish crossover, Pullback to SMA50 (4d after golden cross), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index, EMA 21 support pullback",2026-07-16T11:58:55.110105
2026-07-17,ICICIBANK.NS,macd_crossover,10,1444.3,1381.52,1538.47,"Uptrend (above rising SMA50), MACD bullish crossover, Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Open-Low Same (conviction buy), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index, NR7 narrow-range breakout, Upcoming Earnings (NSE Calendar: Fund Raising on 2026-07-18)",2026-07-17T11:49:40.873875
2026-07-17,AXISBANK.NS,pullback_sma50,8,1328.5,1269.93,1416.36,"Uptrend (above rising SMA50), RSI in healthy zone, Volume spike (>1.5x avg), Pullback to SMA50 (7d after golden cross), Open-Low Same (conviction buy), Weekly trend aligned (above Weekly EMA20), NR7 narrow-range breakout, Upcoming Earnings (NSE Calendar: Financial Results on 2026-07-18)",2026-07-17T11:49:40.874783
2026-07-17,TECHM.NS,momentum_breakout,8,1572.9,1477.99,1715.27,"Uptrend (above rising SMA50), Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-17T11:49:40.875590
2026-07-17,EICHERMOT.NS,macd_crossover,8,7563.5,7168.69,8155.72,"Uptrend (above rising SMA50), RSI in healthy zone, MACD bullish crossover, Near 20-day high, Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-17T11:49:40.876390
2026-07-20,SOLARINDS.NS,momentum_breakout,12,19028.0,17891.19,20733.22,"Uptrend (above rising SMA50), RSI in healthy zone, MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Open-Low Same (conviction buy), Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout, NR7 narrow-range breakout",2026-07-20T12:31:04.049549
2026-07-20,ICICIBANK.NS,macd_crossover,9,1460.2,1394.67,1558.49,"Uptrend (above rising SMA50), MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, ADX greater than 25, Recent SMA50/SMA100 bullish crossover, Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-20T12:31:04.050124
2026-07-20,PNB.NS,momentum_breakout,9,111.76,106.9,119.05,"Uptrend (above rising SMA50), MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, Momentum Breakout (VCP + volume spike), Strong RSI momentum, Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-20T12:31:04.050676
2026-07-20,ZYDUSLIFE.NS,momentum,8,1149.0,1098.72,1224.42,"Uptrend (above rising SMA50), RSI in healthy zone, Near 20-day high, ADX greater than 25, Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-20T12:31:04.051289
2026-07-20,BHARTIARTL.NS,momentum,8,1940.1,1869.77,2045.59,"Uptrend (above rising SMA50), RSI in healthy zone, Near 20-day high, Recent SMA50/SMA100 bullish crossover, Open-Low Same (conviction buy), Volume contracting (low selling pressure), Weekly trend aligned (above Weekly EMA20), Outperforming index",2026-07-20T12:31:04.051854
2026-07-20,UNIONBANK.NS,momentum,8,175.93,165.53,191.53,"Uptrend (above rising SMA50), RSI in healthy zone, Volume spike (>1.5x avg), Near 20-day high, Open-Low Same (conviction buy), Weekly trend aligned (above Weekly EMA20), Outperforming index, NR7 narrow-range breakout",2026-07-20T12:31:04.052409
2026-07-20,BPCL.NS,macd_crossover,8,317.6,298.07,346.9,"Uptrend (above rising SMA50), RSI in healthy zone, MACD bullish crossover, Volume spike (>1.5x avg), Near 20-day high, Weekly trend aligned (above Weekly EMA20), Outperforming index, Inside Bar breakout, Upcoming Earnings (NSE Calendar: Financial Results on 2026-07-22)",2026-07-20T12:31:04.052919
